pair_id,model,prompt,resp_row,ref_row,kind,domain,note,P_raw,R_raw,F1_raw,P_rescaled,R_rescaled,F1_rescaled
647,ChatGPT,Zero-shot,217,211,permuted_global,Science,,0.85103023,0.82160383,0.83605814,0.115875795,-0.058693837,0.028632253
648,ChatGPT,Zero-shot,217,134,permuted_domain,Science,,0.8707832,0.8500242,0.8602785,0.23310822,0.10996725,0.17213961
649,ChatGPT,Zero-shot,218,218,correct,Science,,0.86875165,0.8383752,0.8532932,0.22105104,0.040836062,0.13075115
650,ChatGPT,Zero-shot,218,171,permuted_global,Science,,0.84116256,0.829052,0.8350634,0.057311937,-0.014492795,0.022738334
651,ChatGPT,Zero-shot,218,252,permuted_domain,Science,,0.83304614,0.82104754,0.8270033,0.009141582,-0.06199515,-0.025018347
652,ChatGPT,Zero-shot,219,219,correct,Science,,0.87481475,0.82186186,0.84751195,0.2570351,-0.057162564,0.09649692
653,ChatGPT,Zero-shot,219,310,permuted_global,Science,,0.8505159,0.7955607,0.82212096,0.11282329,-0.21324697,-0.05394655
654,ChatGPT,Zero-shot,219,204,permuted_domain,Science,,0.8658724,0.8237332,0.8442773,0.20396283,-0.046057034,0.07733152
655,ChatGPT,Zero-shot,220,220,correct,Science,,0.8859998,0.85439134,0.8699085,0.3234175,0.13588393,0.22919823
656,ChatGPT,Zero-shot,220,59,permuted_global,Science,,0.87584114,0.8597615,0.8677268,0.26312664,0.16775307,0.21627145
657,ChatGPT,Zero-shot,220,277,permuted_domain,Science,,0.8691678,0.8114512,0.83931845,0.22352092,-0.11894477,0.047949858
658,ChatGPT,Zero-shot,221,221,correct,Science,,0.9241136,0.8826748,0.90291893,0.54961985,0.3037325,0.42478746
659,ChatGPT,Zero-shot,221,50,permuted_global,Science,,0.8486047,0.8358983,0.84220356,0.101480335,0.026136693,0.06504431
660,ChatGPT,Zero-shot,221,92,permuted_domain,Science,,0.8590617,0.7988466,0.82786065,0.16354206,-0.19374686,-0.019938465
661,ChatGPT,Zero-shot,222,222,correct,Science,,0.89117146,0.8007088,0.84352165,0.3541109,-0.1826958,0.07285413
662,ChatGPT,Zero-shot,222,263,permuted_global,Science,,0.8737064,0.83117104,0.85190815,0.25045714,-0.0019171861,0.12254473
663,ChatGPT,Zero-shot,222,126,permuted_domain,Science,,0.8779973,0.8331386,0.85497993,0.27592316,0.009759255,0.14074528
664,ChatGPT,Zero-shot,223,223,correct,Science,,0.898333,0.8415697,0.86902547,0.3966142,0.05979392,0.22396614
665,ChatGPT,Zero-shot,223,24,permuted_global,Science,,0.876091,0.81547695,0.844698,0.26460958,-0.095053874,0.07982414
666,ChatGPT,Zero-shot,223,243,permuted_domain,Science,,0.8754591,0.8039837,0.8382004,0.26085913,-0.16326077,0.04132525
667,ChatGPT,Zero-shot,224,224,correct,Science,,0.8765646,0.8384521,0.8570849,0.26742047,0.041292366,0.1532172
668,ChatGPT,Zero-shot,224,200,permuted_global,Science,,0.85440016,0.8193485,0.83650726,0.13587606,-0.07207806,0.03129333
669,ChatGPT,Zero-shot,224,122,permuted_domain,Science,,0.8528018,0.8363632,0.84450257,0.12638992,0.028895743,0.07866612
670,ChatGPT,Zero-shot,225,225,correct,Science,,0.8875985,0.8505432,0.8686758,0.33290577,0.11304712,0.22189449
671,ChatGPT,Zero-shot,225,182,permuted_global,Science,,0.872125,0.8243028,0.84753984,0.24107182,-0.042676844,0.09666219
672,ChatGPT,Zero-shot,225,157,permuted_domain,Science,,0.87887895,0.80594605,0.84083396,0.28115582,-0.1516151,0.056929357
673,ChatGPT,Zero-shot,226,226,correct,Science,,0.87863326,0.8263048,0.851666,0.2796977,-0.03079595,0.121109836
674,ChatGPT,Zero-shot,226,47,permuted_global,Science,,0.8582683,0.85850006,0.85838413,0.15883331,0.1602672,0.16091542
675,ChatGPT,Zero-shot,226,138,permuted_domain,Science,,0.8666153,0.83131045,0.84859586,0.20837197,-0.0010898247,0.10291917
676,ChatGPT,Zero-shot,227,227,correct,Science,,0.86097884,0.88148415,0.87111086,0.17492004,0.2966665,0.23632221
677,ChatGPT,Zero-shot,227,51,permuted_global,Science,,0.80823743,0.8371198,0.8224251,-0.13809618,0.03338592,-0.052144364
678,ChatGPT,Zero-shot,227,254,permuted_domain,Science,,0.8244457,0.83031946,0.8273722,-0.041901216,-0.006970846,-0.022832626
679,ChatGPT,Zero-shot,228,228,correct,Science,,0.8988499,0.8502821,0.8738917,0.3996819,0.111497454,0.25279897
680,ChatGPT,Zero-shot,228,136,permuted_global,Science,,0.84855914,0.8196893,0.83387446,0.10121007,-0.07005582,0.015693812
681,ChatGPT,Zero-shot,228,201,permuted_domain,Science,,0.8427688,0.8014662,0.82159877,0.06684477,-0.17820068,-0.057040602
682,ChatGPT,Zero-shot,229,229,correct,Science,,0.90005255,0.8376722,0.8677427,0.4068195,0.036663882,0.21636574
683,ChatGPT,Zero-shot,229,179,permuted_global,Science,,0.8536248,0.8234264,0.83825374,0.13127449,-0.047877654,0.04164133
684,ChatGPT,Zero-shot,229,228,permuted_domain,Science,,0.8593651,0.8242705,0.841452,0.16534264,-0.042868562,0.06059129
685,ChatGPT,Zero-shot,230,230,correct,Science,,0.90673673,0.8286638,0.8659441,0.44648963,-0.016796248,0.20570873
686,ChatGPT,Zero-shot,230,296,permuted_global,Science,,0.8286196,0.8163569,0.82244253,-0.017129589,-0.08983184,-0.05204124
687,ChatGPT,Zero-shot,230,231,permuted_domain,Science,,0.8688029,0.849548,0.85906756,0.22135526,0.10714099,0.16496478
688,ChatGPT,Zero-shot,231,231,correct,Science,,0.89375997,0.8598497,0.876477,0.36947352,0.16827658,0.26811704
689,ChatGPT,Zero-shot,231,87,permuted_global,Science,,0.8512841,0.8132963,0.8318568,0.117382415,-0.10799488,0.0037389258
690,ChatGPT,Zero-shot,231,178,permuted_domain,Science,,0.8548282,0.7840435,0.8179072,0.13841633,-0.28159606,-0.07891334
691,ChatGPT,Zero-shot,232,232,correct,Science,,0.88281214,0.8389172,0.8603052,0.30449903,0.044052478,0.17229784
692,ChatGPT,Zero-shot,232,170,permuted_global,Science,,0.8619909,0.8300399,0.84571373,0.1809267,-0.008629813,0.08584237
693,ChatGPT,Zero-shot,232,135,permuted_domain,Science,,0.85428154,0.82647943,0.84015054,0.1351721,-0.029759537,0.05288
694,ChatGPT,Zero-shot,233,233,correct,Science,,0.8973895,0.8507639,0.8734549,0.39101434,0.114356965,0.250211
695,ChatGPT,Zero-shot,233,303,permuted_global,Science,,0.85081863,0.8583023,0.85454404,0.114619985,0.15909354,0.13816261
696,ChatGPT,Zero-shot,233,156,permuted_domain,Science,,0.87662065,0.82442874,0.84972405,0.26775298,-0.041929424,0.109603815
697,ChatGPT,Zero-shot,234,234,correct,Science,,0.8835949,0.8324313,0.8572504,0.30914444,0.005561962,0.15419793
698,ChatGPT,Zero-shot,234,29,permuted_global,Science,,0.8682212,0.83219934,0.84982866,0.21790302,0.004185267,0.11022361
699,ChatGPT,Zero-shot,234,163,permuted_domain,Science,,0.86667454,0.8311804,0.84855646,0.20872359,-0.0018616513,0.10268573
700,ChatGPT,Zero-shot,235,235,correct,Science,,0.8942528,0.8497964,0.871458,0.37239832,0.10861531,0.23837903
701,ChatGPT,Zero-shot,235,249,permuted_global,Science,,0.8367167,0.84338015,0.84003526,0.030926153,0.07053795,0.052196987
702,ChatGPT,Zero-shot,235,244,permuted_domain,Science,,0.8379622,0.83763415,0.8377982,0.038318094,0.036438208,0.03894211
703,ChatGPT,Zero-shot,236,236,correct,Science,,0.8870991,0.84336936,0.86468166,0.32994172,0.07047392,0.19822875
704,ChatGPT,Zero-shot,236,72,permuted_global,Science,,0.86642295,0.86634815,0.8663855,0.20723042,0.20684174,0.20832424
705,ChatGPT,Zero-shot,236,262,permuted_domain,Science,,0.87525487,0.8417449,0.85817283,0.2596472,0.060833517,0.15966347
706,ChatGPT,Zero-shot,237,237,correct,Science,,0.89480317,0.8376481,0.8652829,0.37566483,0.03652098,0.2017911
707,ChatGPT,Zero-shot,237,251,permuted_global,Science,,0.86764354,0.8323982,0.84965545,0.21447448,0.005365291,0.109197326
708,ChatGPT,Zero-shot,237,171,permuted_domain,Science,,0.8770721,0.82117856,0.8482055,0.27043226,-0.061217662,0.10060631
709,ChatGPT,Zero-shot,238,238,correct,Science,,0.89490354,0.8276765,0.8599782,0.37626055,-0.022655692,0.17036039
710,ChatGPT,Zero-shot,238,267,permuted_global,Science,,0.88653755,0.83715826,0.86114067,0.32660905,0.033614073,0.1772481
711,ChatGPT,Zero-shot,238,153,permuted_domain,Science,,0.87414837,0.80934954,0.8405019,0.2530802,-0.1314171,0.05496189
712,ChatGPT,Zero-shot,239,239,correct,Science,,0.91350603,0.87705505,0.8949095,0.4866649,0.27038196,0.37733096
713,ChatGPT,Zero-shot,239,227,permuted_global,Science,,0.88114786,0.84373873,0.8620376,0.29462165,0.07266595,0.18256249
714,ChatGPT,Zero-shot,239,222,permuted_domain,Science,,0.86789095,0.7990679,0.8320587,0.2159429,-0.19243348,0.0049354383
715,ChatGPT,Zero-shot,240,240,correct,Science,,0.87190473,0.8628069,0.867332,0.23976436,0.18582627,0.2139321
716,ChatGPT,Zero-shot,240,10,permuted_global,Science,,0.80361056,0.78579324,0.79460204,-0.16555631,-0.27121213,-0.21699825
717,ChatGPT,Zero-shot,240,117,permuted_domain,Science,,0.85122514,0.832353,0.8416833,0.11703256,0.005097168,0.061961915
718,ChatGPT,Zero-shot,241,241,correct,Science,,0.9048402,0.80522716,0.85213244,0.43523368,-0.15588138,0.12387368
719,ChatGPT,Zero-shot,241,387,permuted_global,Science,,0.87075967,0.8210055,0.84515095,0.2329685,-0.062244523,0.08250782
720,ChatGPT,Zero-shot,241,237,permuted_domain,Science,,0.91203475,0.8141688,0.86032754,0.47793296,-0.10281706,0.17243028
721,ChatGPT,Zero-shot,242,242,correct,Science,,0.8841143,0.81815934,0.8498592,0.31222737,-0.07913522,0.11040443
722,ChatGPT,Zero-shot,242,189,permuted_global,Science,,0.85183865,0.79033303,0.81993407,0.12067369,-0.24427073,-0.06690406
723,ChatGPT,Zero-shot,242,246,permuted_domain,Science,,0.8515967,0.83415055,0.84278333,0.119237825,0.015764788,0.068479516
724,ChatGPT,Zero-shot,243,243,correct,Science,,0.8810376,0.8006264,0.8389095,0.2939672,-0.18318465,0.045526814
725,ChatGPT,Zero-shot,243,275,permuted_global,Science,,0.8806385,0.8242541,0.8515139,0.2915985,-0.042965837,0.12020892
726,ChatGPT,Zero-shot,243,255,permuted_domain,Science,,0.8745674,0.8011359,0.83624274,0.25556704,-0.18016101,0.029725995
727,ChatGPT,Zero-shot,244,244,correct,Science,,0.92258155,0.8668729,0.89386004,0.5405274,0.20995593,0.37111282
728,ChatGPT,Zero-shot,244,106,permuted_global,Science,,0.89785266,0.8275927,0.86129224,0.39376333,-0.023153028,0.1781462
729,ChatGPT,Zero-shot,244,258,permuted_domain,Science,,0.8798585,0.81794226,0.8477714,0.28696933,-0.08042348,0.09803423
730,ChatGPT,Zero-shot,245,245,correct,Science,,0.8767586,0.8363646,0.85608536,0.26857156,0.028904233,0.14729503
731,ChatGPT,Zero-shot,245,152,permuted_global,Science,,0.8722198,0.81686926,0.84363765,0.24163428,-0.086791225,0.07354139
732,ChatGPT,Zero-shot,245,159,permuted_domain,Science,,0.87639904,0.82584554,0.85037166,0.26643774,-0.033521395,0.11344092
733,ChatGPT,Zero-shot,246,246,correct,Science,,0.9035375,0.84912145,0.87548476,0.4275025,0.104609735,0.26223794
734,ChatGPT,Zero-shot,246,155,permuted_global,Science,,0.874606,0.81026495,0.8412069,0.25579625,-0.1259846,0.05913909
735,ChatGPT,Zero-shot,246,238,permuted_domain,Science,,0.8787981,0.81590307,0.8461835,0.28067616,-0.092525095,0.08862564
736,ChatGPT,Zero-shot,247,247,correct,Science,,0.8909563,0.8155269,0.85157454,0.35283387,-0.09475745,0.12056808
737,ChatGPT,Zero-shot,247,378,permuted_global,Science,,0.89250624,0.84776044,0.8695581,0.36203274,0.09653279,0.227122
738,ChatGPT,Zero-shot,247,110,permuted_domain,Science,,0.89681596,0.81813115,0.8556685,0.38761058,-0.07930253,0.14482501
739,ChatGPT,Zero-shot,248,248,correct,Science,,0.88569105,0.8414713,0.8630151,0.3215851,0.05920992,0.18835434
740,ChatGPT,Zero-shot,248,381,permuted_global,Science,,0.83505154,0.8284731,0.83174926,0.021043468,-0.017928166,0.0031018215
741,ChatGPT,Zero-shot,248,198,permuted_domain,Science,,0.86554897,0.8475312,0.8564453,0.2020434,0.09517237,0.14942777
742,ChatGPT,Zero-shot,249,249,correct,Science,,0.90185285,0.87349355,0.8874467,0.41750413,0.24924621,0.3331133
743,ChatGPT,Zero-shot,249,77,permuted_global,Science,,0.86015475,0.876217,0.86811155,0.1700291,0.26540858,0.2185511
744,ChatGPT,Zero-shot,249,160,permuted_domain,Science,,0.872204,0.8646548,0.8684129,0.24154054,0.19679242,0.22033669
745,ChatGPT,Zero-shot,250,250,correct,Science,,0.9082085,0.8487706,0.87748414,0.4552244,0.102527715,0.27408442
746,ChatGPT,Zero-shot,250,368,permuted_global,Science,,0.84399796,0.8309135,0.8374046,0.07413978,-0.003445629,0.036610182
747,ChatGPT,Zero-shot,250,99,permuted_domain,Science,,0.85773885,0.8230391,0.8400308,0.15569095,-0.050176155,0.052170496
748,ChatGPT,Zero-shot,251,251,correct,Science,,0.8852751,0.8534689,0.86908114,0.31911662,0.13040969,0.22429599
749,ChatGPT,Zero-shot,251,191,permuted_global,Science,,0.87283903,0.8230664,0.8472223,0.24530938,-0.05001415,0.0947809
750,ChatGPT,Zero-shot,251,191,permuted_domain,Science,,0.87283903,0.8230664,0.8472223,0.24530938,-0.05001415,0.0947809
751,ChatGPT,Zero-shot,252,252,correct,Science,,0.89136255,0.8445983,0.8673505,0.35524502,0.07776701,0.21404193
752,ChatGPT,Zero-shot,252,146,permuted_global,Science,,0.86297697,0.83199346,0.84720206,0.18677877,0.0029635027,0.094660826
753,ChatGPT,Zero-shot,252,127,permuted_domain,Science,,0.854958,0.82171226,0.83800554,0.1391868,-0.058050413,0.040170763
754,ChatGPT,Zero-shot,253,253,correct,Science,,0.9330369,0.8707725,0.90083003,0.60257924,0.23309799,0.41241053
755,ChatGPT,Zero-shot,253,157,permuted_global,Science,,0.8688047,0.81542516,0.841269,0.22136587,-0.095361255,0.059507083
756,ChatGPT,Zero-shot,253,266,permuted_domain,Science,,0.8658445,0.8408922,0.85318595,0.20379728,0.055773135,0.13011582
757,ChatGPT,Zero-shot,254,254,correct,Science,,0.9070561,0.83929056,0.87185854,0.448385,0.04626821,0.24075228
758,ChatGPT,Zero-shot,254,336,permuted_global,Science,,0.85096884,0.86029315,0.8556056,0.11551143,0.17090829,0.14445242
759,ChatGPT,Zero-shot,254,130,permuted_domain,Science,,0.8662793,0.8237501,0.84447956,0.20637788,-0.045956932,0.0785298
760,ChatGPT,Zero-shot,255,255,correct,Science,,0.8953124,0.8299742,0.86140615,0.37868726,-0.009019971,0.17882109
761,ChatGPT,Zero-shot,255,188,permuted_global,Science,,0.87148714,0.8352111,0.8529636,0.237286,0.022058604,0.12879851
762,ChatGPT,Zero-shot,255,194,permuted_domain,Science,,0.8715694,0.8536078,0.8624951,0.23777416,0.13123386,0.18527336
763,ChatGPT,Zero-shot,256,256,correct,Science,,0.9245112,0.8837516,0.903672,0.5519797,0.31012252,0.4292493
764,ChatGPT,Zero-shot,256,369,permuted_global,Science,,0.88879704,0.8428308,0.86520386,0.34001896,0.06727767,0.20132281
765,ChatGPT,Zero-shot,256,233,permuted_domain,Science,,0.89729464,0.8425813,0.8690777,0.39045155,0.06579698,0.2242755
766,ChatGPT,Zero-shot,257,257,correct,Science,,0.90040576,0.86953723,0.8847023,0.40891582,0.2257674,0.3168527
767,ChatGPT,Zero-shot,257,315,permuted_global,Science,,0.8571144,0.8198053,0.8380448,0.15198472,-0.06936712,0.040403493
768,ChatGPT,Zero-shot,257,95,permuted_domain,Science,,0.8753964,0.83147246,0.8528692,0.260487,-0.00012840194,0.12823911
769,ChatGPT,Zero-shot,258,258,correct,Science,,0.8969575,0.8291849,0.8617407,0.38845074,-0.013703989,0.18080339
770,ChatGPT,Zero-shot,258,344,permuted_global,Science,,0.87005377,0.823172,0.84596384,0.22877903,-0.049387705,0.08732424
771,ChatGPT,Zero-shot,258,97,permuted_domain,Science,,0.8763392,0.8195577,0.8469979,0.26608258,-0.070836484,0.09345125
772,ChatGPT,Zero-shot,259,259,correct,Science,,0.8959038,0.8464711,0.87048626,0.38219714,0.08888103,0.23262143
773,ChatGPT,Zero-shot,259,292,permuted_global,Science,,0.8778337,0.9040699,0.89075863,0.27495247,0.43070185,0.35273677
774,ChatGPT,Zero-shot,259,176,permuted_domain,Science,,0.8696748,0.7854959,0.82544476,0.2265299,-0.27297688,-0.034252826
775,ChatGPT,Zero-shot,260,260,correct,Science,,0.9244428,0.84604067,0.8835058,0.55157393,0.086326785,0.3097633
776,ChatGPT,Zero-shot,260,383,permuted_global,Science,,0.87044936,0.8461447,0.858125,0.23112687,0.086944036,0.15937987
777,ChatGPT,Zero-shot,260,248,permuted_domain,Science,,0.8840865,0.82351756,0.8527278,0.31206217,-0.04733681,0.12740105
778,ChatGPT,Zero-shot,261,261,correct,Science,,0.8884356,0.8519,0.8697843,0.33787382,0.12109895,0.22846223
779,ChatGPT,Zero-shot,261,206,permuted_global,Science,,0.8620147,0.8345988,0.84808517,0.18106785,0.018424794,0.09989327
780,ChatGPT,Zero-shot,261,150,permuted_domain,Science,,0.8382472,0.81448793,0.8261968,0.04000937,-0.10092322,-0.029796982
781,ChatGPT,Zero-shot,262,262,correct,Science,,0.89994603,0.8571356,0.8780193,0.40618736,0.15216975,0.2772551
782,ChatGPT,Zero-shot,262,358,permuted_global,Science,,0.84931755,0.8479792,0.84864783,0.10571117,0.09783096,0.10322712
783,ChatGPT,Zero-shot,262,149,permuted_domain,Science,,0.87873375,0.84222573,0.8600925,0.2802941,0.06368701,0.17103775
784,ChatGPT,Zero-shot,263,263,correct,Science,,0.9114939,0.8595263,0.8847476,0.47472304,0.16635728,0.3171211
785,ChatGPT,Zero-shot,263,252,permuted_global,Science,,0.8764966,0.8247899,0.84985745,0.26701683,-0.03978621,0.110394195
786,ChatGPT,Zero-shot,263,190,permuted_domain,Science,,0.87216616,0.7999907,0.8345208,0.2413159,-0.18695712,0.0195235
787,ChatGPT,Zero-shot,264,264,correct,Science,,0.8983791,0.84736896,0.8721288,0.39688766,0.09420953,0.24235351
788,ChatGPT,Zero-shot,264,265,permuted_global,Science,,0.8965517,0.8456567,0.8703608,0.38604242,0.08404809,0.23187803
789,ChatGPT,Zero-shot,264,219,permuted_domain,Science,,0.88928103,0.8148173,0.85042226,0.3428914,-0.09896854,0.11374076
790,ChatGPT,Zero-shot,265,265,correct,Science,,0.89506555,0.84494615,0.86928403,0.37722203,0.07983135,0.22549815
791,ChatGPT,Zero-shot,265,395,permuted_global,Science,,0.86297935,0.81245255,0.83695406,0.18679293,-0.1130022,0.033940632
792,ChatGPT,Zero-shot,265,172,permuted_domain,Science,,0.8608892,0.7782023,0.8174601,0.174388,-0.3162607,-0.0815624
793,ChatGPT,Zero-shot,266,266,correct,Science,,0.91183245,0.86883736,0.88981587,0.47673234,0.22161397,0.3471508
794,ChatGPT,Zero-shot,266,278,permuted_global,Science,,0.8784075,0.8151139,0.84557796,0.27835768,-0.09720841,0.08503787
795,ChatGPT,Zero-shot,266,216,permuted_domain,Science,,0.8868331,0.7939709,0.8378367,0.3283629,-0.22268187,0.039170254
796,ChatGPT,Zero-shot,267,267,correct,Science,,0.9057714,0.8554712,0.879903,0.4407603,0.14229235,0.28841642
797,ChatGPT,Zero-shot,267,161,permuted_global,Science,,0.85489273,0.836704,0.84570056,0.13879944,0.03091834,0.085764326
798,ChatGPT,Zero-shot,267,224,permuted_domain,Science,,0.870812,0.82781583,0.8487698,0.23327908,-0.021828685,0.103949696
799,ChatGPT,Zero-shot,268,268,correct,Science,,0.89622074,0.81851375,0.8556065,0.38407803,-0.07703197,0.14445773
800,ChatGPT,Zero-shot,268,37,permuted_global,Science,,0.8671302,0.7958853,0.8299816,0.211428,-0.2113206,-0.0073715495
801,ChatGPT,Zero-shot,268,100,permuted_domain,Science,,0.8728015,0.8342081,0.8530685,0.24508652,0.01610613,0.12941973
802,ChatGPT,Zero-shot,269,269,correct,Science,,0.9225813,0.8392497,0.87894475,0.54052603,0.04602555,0.28273866
803,ChatGPT,Zero-shot,269,389,permuted_global,Science,,0.87822604,0.8523723,0.8651061,0.27728087,0.12390187,0.20074362
804,ChatGPT,Zero-shot,269,276,permuted_domain,Science,,0.8838049,0.83071303,0.85643697,0.31039107,-0.004635204,0.14937833
805,ChatGPT,Zero-shot,270,270,correct,Science,,0.8687285,0.85148007,0.8600178,0.22091378,0.11860696,0.17059489
806,ChatGPT,Zero-shot,270,48,permuted_global,Science,,0.84272873,0.8254383,0.8339939,0.06660705,-0.035938043,0.016401548
807,ChatGPT,Zero-shot,270,142,permuted_domain,Science,,0.8731787,0.82418597,0.8479753,0.24732539,-0.043370143,0.0992424
808,ChatGPT,Zero-shot,271,271,correct,Science,,0.8725531,0.85942626,0.8659399,0.24361244,0.16576372,0.205684
809,ChatGPT,Zero-shot,271,362,permuted_global,Science,,0.85613906,0.82546115,0.8405203,0.14619634,-0.035802566,0.05507102
810,ChatGPT,Zero-shot,271,192,permuted_domain,Science,,0.87456286,0.8192092,0.84598154,0.25554016,-0.07290471,0.08742913
811,ChatGPT,Zero-shot,272,272,correct,Science,,0.88488305,0.8285985,0.85581636,0.31678966,-0.01718393,0.1457012
812,ChatGPT,Zero-shot,272,198,permuted_global,Science,,0.877612,0.82248807,0.8491564,0.27363655,-0.053446338,0.1062403
813,ChatGPT,Zero-shot,272,265,permuted_domain,Science,,0.882427,0.83036494,0.8556047,0.3022131,-0.0067009544,0.14444713
814,ChatGPT,Zero-shot,273,273,correct,Science,,0.8847326,0.81317174,0.8474442,0.3158968,-0.10873416,0.09609537
815,ChatGPT,Zero-shot,273,98,permuted_global,Science,,0.87615263,0.80710924,0.8402149,0.26497534,-0.14471218,0.053261414
816,ChatGPT,Zero-shot,273,182,permuted_domain,Science,,0.8870982,0.8280982,0.8565835,0.3299364,-0.020153092,0.1502464
817,ChatGPT,Zero-shot,274,274,correct,Science,,0.8883204,0.82867986,0.8574643,0.33719003,-0.016701097,0.15546542
818,ChatGPT,Zero-shot,274,31,permuted_global,Science,,0.8547421,0.7976933,0.8252329,0.13790552,-0.20059107,-0.035507962
819,ChatGPT,Zero-shot,274,210,permuted_domain,Science,,0.85958457,0.8599427,0.85976356,0.16664515,0.1688284,0.16908865
820,ChatGPT,Zero-shot,275,275,correct,Science,,0.9016611,0.83639526,0.86780274,0.41636613,0.029086048,0.21672137
